Location,Social Category,year,level,gender,drop out rate
Jammu & Kashmir,ST,2019-20,secondary,boys,41.03
Jammu & Kashmir,OBC,2019-20,secondary,boys,24.14
Jammu & Kashmir,Overall,2019-20,secondary,boys,18.35
Jharkhand,General,2019-20,secondary,boys,0
Jharkhand,SC,2019-20,secondary,boys,23.84
Jharkhand,ST,2019-20,secondary,boys,24.93
Jharkhand,OBC,2019-20,secondary,boys,18.45
Jharkhand,Overall,2019-20,secondary,boys,16.23
Karnataka,General,2019-20,secondary,boys,30.93
Karnataka,SC,2019-20,secondary,boys,20.46
Karnataka,ST,2019-20,secondary,boys,21.06
Karnataka,OBC,2019-20,secondary,boys,16.8
Karnataka,Overall,2019-20,secondary,boys,19.38
Kerala,General,2019-20,secondary,boys,4.57
Kerala,SC,2019-20,secondary,boys,6.69
Kerala,ST,2019-20,secondary,boys,20.93
Kerala,OBC,2019-20,secondary,boys,11.86
Kerala,Overall,2019-20,secondary,boys,9.83
Ladakh,General,2019-20,secondary,boys,0
Ladakh,SC,2019-20,secondary,boys,0
Ladakh,ST,2019-20,secondary,boys,0
Ladakh,OBC,2019-20,secondary,boys,0
Ladakh,Overall,2019-20,secondary,boys,0
Lakshadweep,General,2019-20,secondary,boys,25
Lakshadweep,SC,2019-20,secondary,boys,0
Lakshadweep,ST,2019-20,secondary,boys,10.42
Lakshadweep,OBC,2019-20,secondary,boys,25
Lakshadweep,Overall,2019-20,secondary,boys,10.56
Madhya Pradesh,General,2019-20,secondary,boys,15.67
Madhya Pradesh,SC,2019-20,secondary,boys,29.04
Madhya Pradesh,ST,2019-20,secondary,boys,33.19
Madhya Pradesh,OBC,2019-20,secondary,boys,22.32
Madhya Pradesh,Overall,2019-20,secondary,boys,24.44
Maharashtra,General,2019-20,secondary,boys,13.74
Maharashtra,SC,2019-20,secondary,boys,18.76
Maharashtra,ST,2019-20,secondary,boys,26.7
Maharashtra,OBC,2019-20,secondary,boys,14.98
Maharashtra,Overall,2019-20,secondary,boys,16.18
Manipur,General,2019-20,secondary,boys,0
Manipur,SC,2019-20,secondary,boys,7.58
Manipur,ST,2019-20,secondary,boys,13.64
Manipur,OBC,2019-20,secondary,boys,16.82
Manipur,Overall,2019-20,secondary,boys,9.25
Meghalaya,General,2019-20,secondary,boys,16.91
Meghalaya,SC,2019-20,secondary,boys,52.13
Meghalaya,ST,2019-20,secondary,boys,22.69
Meghalaya,OBC,2019-20,secondary,boys,29.1
Meghalaya,Overall,2019-20,secondary,boys,22.76
Mizoram,General,2019-20,secondary,boys,43.3
Mizoram,SC,2019-20,secondary,boys,13.66
Mizoram,ST,2019-20,secondary,boys,22.99
Mizoram,OBC,2019-20,secondary,boys,0
Mizoram,Overall,2019-20,secondary,boys,23.18
Nagaland,General,2019-20,secondary,boys,28.44
Nagaland,SC,2019-20,secondary,boys,29.56
Nagaland,ST,2019-20,secondary,boys,21.44
Nagaland,OBC,2019-20,secondary,boys,2.33
Nagaland,Overall,2019-20,secondary,boys,21.74
Odisha,General,2019-20,secondary,boys,0
Odisha,SC,2019-20,secondary,boys,32.25
Odisha,ST,2019-20,secondary,boys,33.46
Odisha,OBC,2019-20,secondary,boys,36.75
Odisha,Overall,2019-20,secondary,boys,25.23
Puducherry,General,2019-20,secondary,boys,0
Puducherry,SC,2019-20,secondary,boys,14.88
Puducherry,ST,2019-20,secondary,boys,4.35
Puducherry,OBC,2019-20,secondary,boys,12.86
Puducherry,Overall,2019-20,secondary,boys,10.83
Punjab,General,2019-20,secondary,boys,0
Punjab,SC,2019-20,secondary,boys,17.04
Punjab,ST,2019-20,secondary,boys,5.02
Punjab,OBC,2019-20,secondary,boys,11.28
Punjab,Overall,2019-20,secondary,boys,4.78
Rajasthan,General,2019-20,secondary,boys,6.43
Rajasthan,SC,2019-20,secondary,boys,16.58
Rajasthan,ST,2019-20,secondary,boys,18.24
Rajasthan,OBC,2019-20,secondary,boys,11.53
Rajasthan,Overall,2019-20,secondary,boys,12.5
Sikkim,General,2019-20,secondary,boys,21.69
Sikkim,SC,2019-20,secondary,boys,27.42
Sikkim,ST,2019-20,secondary,boys,25.69
Sikkim,OBC,2019-20,secondary,boys,26.57
Sikkim,Overall,2019-20,secondary,boys,25.55
Tamilnadu,General,2019-20,secondary,boys,4.17
Tamilnadu,SC,2019-20,secondary,boys,18.35
Tamilnadu,ST,2019-20,secondary,boys,35.41
Tamilnadu,OBC,2019-20,secondary,boys,11.7
Tamilnadu,Overall,2019-20,secondary,boys,13.35
Telangana,General,2019-20,secondary,boys,24.09
Telangana,SC,2019-20,secondary,boys,13.1
Telangana,ST,2019-20,secondary,boys,12.64
Telangana,OBC,2019-20,secondary,boys,10.07
Telangana,Overall,2019-20,secondary,boys,13.95
Tripura,General,2019-20,secondary,boys,20.95
Tripura,SC,2019-20,secondary,boys,25.04
Tripura,ST,2019-20,secondary,boys,35.55
Tripura,OBC,2019-20,secondary,boys,20.57
Tripura,Overall,2019-20,secondary,boys,27.02
Uttarakhand,General,2019-20,secondary,boys,6.13
Uttarakhand,SC,2019-20,secondary,boys,14.91
Uttarakhand,ST,2019-20,secondary,boys,9.87
Uttarakhand,OBC,2019-20,secondary,boys,11.63
Uttarakhand,Overall,2019-20,secondary,boys,9.45
Uttar Pradesh,General,2019-20,secondary,boys,9.19
Uttar Pradesh,SC,2019-20,secondary,boys,16.8
Uttar Pradesh,ST,2019-20,secondary,boys,20.28
Uttar Pradesh,OBC,2019-20,secondary,boys,15.87
Uttar Pradesh,Overall,2019-20,secondary,boys,14.55
West Bengal,General,2019-20,secondary,boys,9.71
West Bengal,SC,2019-20,secondary,boys,19.92
West Bengal,ST,2019-20,secondary,boys,22.14
West Bengal,OBC,2019-20,secondary,boys,13.78
West Bengal,Overall,2019-20,secondary,boys,14.1
All India,Overall,2019-20,secondary,boys,17.02
Andaman & Nicobar Islands,General,2020-21,secondary,boys,7.06
Andaman & Nicobar Islands,SC,2020-21,secondary,boys,0
Andaman & Nicobar Islands,ST,2020-21,secondary,boys,13.63
Andaman & Nicobar Islands,OBC,2020-21,secondary,boys,6.89
Andaman & Nicobar Islands,Overall,2020-21,secondary,boys,7.26
Andhra Pradesh,General,2020-21,secondary,boys,18.14
Andhra Pradesh,SC,2020-21,secondary,boys,17.06
Andhra Pradesh,ST,2020-21,secondary,boys,12.72
Andhra Pradesh,OBC,2020-21,secondary,boys,17.43
Andhra Pradesh,Overall,2020-21,secondary,boys,17.3
Arunachal Pradesh,General,2020-21,secondary,boys,20.65
Arunachal Pradesh,SC,2020-21,secondary,boys,59.41
Arunachal Pradesh,ST,2020-21,secondary,boys,2.96
Arunachal Pradesh,OBC,2020-21,secondary,boys,28.97
Arunachal Pradesh,Overall,2020-21,secondary,boys,8.68
Assam,General,2020-21,secondary,boys,28.06
Assam,SC,2020-21,secondary,boys,31.61
Assam,ST,2020-21,secondary,boys,26.4
Assam,OBC,2020-21,secondary,boys,31.11
Assam,Overall,2020-21,secondary,boys,29.01
Bihar,General,2020-21,secondary,boys,11.32
Bihar,SC,2020-21,secondary,boys,19.08
Bihar,ST,2020-21,secondary,boys,14.11
Bihar,OBC,2020-21,secondary,boys,17.05
Bihar,Overall,2020-21,secondary,boys,16.3
Chandigarh,General,2020-21,secondary,boys,0
Chandigarh,SC,2020-21,secondary,boys,0
Chandigarh,ST,2020-21,secondary,boys,0
Chandigarh,OBC,2020-21,secondary,boys,0
Chandigarh,Overall,2020-21,secondary,boys,0
Chhattisgarh,General,2020-21,secondary,boys,11
Chhattisgarh,SC,2020-21,secondary,boys,17.5
Chhattisgarh,ST,2020-21,secondary,boys,18.03
Chhattisgarh,OBC,2020-21,secondary,boys,14.35
Chhattisgarh,Overall,2020-21,secondary,boys,15.52
Dadra & Nagar Haveli,General,2020-21,secondary,boys,19.21
Dadra & Nagar Haveli,SC,2020-21,secondary,boys,9.65
Dadra & Nagar Haveli,ST,2020-21,secondary,boys,24.76
Dadra & Nagar Haveli,OBC,2020-21,secondary,boys,1.38
Dadra & Nagar Haveli,Overall,2020-21,secondary,boys,21.18
Daman & Diu,General,2020-21,secondary,boys,17.89
Daman & Diu,SC,2020-21,secondary,boys,21.81
Daman & Diu,ST,2020-21,secondary,boys,35.5
Daman & Diu,OBC,2020-21,secondary,boys,15.4
Daman & Diu,Overall,2020-21,secondary,boys,18.92
Delhi,General,2020-21,secondary,boys,8.46
Delhi,SC,2020-21,secondary,boys,4.55
Delhi,ST,2020-21,secondary,boys,0
Delhi,OBC,2020-21,secondary,boys,0
Delhi,Overall,2020-21,secondary,boys,7.04
Goa,General,2020-21,secondary,boys,9.08
Goa,SC,2020-21,secondary,boys,0
Goa,ST,2020-21,secondary,boys,0
Goa,OBC,2020-21,secondary,boys,0
Goa,Overall,2020-21,secondary,boys,6.26
Gujarat,General,2020-21,secondary,boys,20.52
Gujarat,SC,2020-21,secondary,boys,25
Gujarat,ST,2020-21,secondary,boys,28.25
Gujarat,OBC,2020-21,secondary,boys,27.13
Gujarat,Overall,2020-21,secondary,boys,25.11
Haryana,General,2020-21,secondary,boys,9.04
Haryana,SC,2020-21,secondary,boys,17.25
Haryana,ST,2020-21,secondary,boys,11.11
Haryana,OBC,2020-21,secondary,boys,13.42
Haryana,Overall,2020-21,secondary,boys,12.24
Himachal Pradesh,General,2020-21,secondary,boys,6.55
Himachal Pradesh,SC,2020-21,secondary,boys,11.21
Himachal Pradesh,ST,2020-21,secondary,boys,8.84
Himachal Pradesh,OBC,2020-21,secondary,boys,7.34
Himachal Pradesh,Overall,2020-21,secondary,boys,8.08
Jammu & Kashmir,General,2020-21,secondary,boys,2.1
Jammu & Kashmir,SC,2020-21,secondary,boys,8.58
Jammu & Kashmir,ST,2020-21,secondary,boys,7.92
Jammu & Kashmir,OBC,2020-21,secondary,boys,0
Jammu & Kashmir,Overall,2020-21,secondary,boys,2.9
Jharkhand,General,2020-21,secondary,boys,0
Jharkhand,SC,2020-21,secondary,boys,15.92
Jharkhand,ST,2020-21,secondary,boys,21.16
Jharkhand,OBC,2020-21,secondary,boys,14.06
Jharkhand,Overall,2020-21,secondary,boys,12.63
Karnataka,General,2020-21,secondary,boys,25.86
Karnataka,SC,2020-21,secondary,boys,19.17
Karnataka,ST,2020-21,secondary,boys,19.89
Karnataka,OBC,2020-21,secondary,boys,16.43
Karnataka,Overall,2020-21,secondary,boys,18.18
Kerala,General,2020-21,secondary,boys,7.22
Kerala,SC,2020-21,secondary,boys,3.35
Kerala,ST,2020-21,secondary,boys,15.85
Kerala,OBC,2020-21,secondary,boys,10.43
Kerala,Overall,2020-21,secondary,boys,9.14
Ladakh,General,2020-21,secondary,boys,26.92
Ladakh,SC,2020-21,secondary,boys,0
Ladakh,ST,2020-21,secondary,boys,5.14
Ladakh,OBC,2020-21,secondary,boys,33.33
Ladakh,Overall,2020-21,secondary,boys,5.83
Lakshadweep,General,2020-21,secondary,boys,0
Lakshadweep,SC,2020-21,secondary,boys,0
Lakshadweep,ST,2020-21,secondary,boys,0
Lakshadweep,OBC,2020-21,secondary,boys,33.33
Lakshadweep,Overall,2020-21,secondary,boys,0
Madhya Pradesh,General,2020-21,secondary,boys,13.83
Madhya Pradesh,SC,2020-21,secondary,boys,28.66
Madhya Pradesh,ST,2020-21,secondary,boys,35.36
Madhya Pradesh,OBC,2020-21,secondary,boys,23.75
Madhya Pradesh,Overall,2020-21,secondary,boys,25.15
Maharashtra,General,2020-21,secondary,boys,9.19
Maharashtra,SC,2020-21,secondary,boys,13.12
Maharashtra,ST,2020-21,secondary,boys,21.44
Maharashtra,OBC,2020-21,secondary,boys,10.01
Maharashtra,Overall,2020-21,secondary,boys,11.29
Manipur,General,2020-21,secondary,boys,2.79
Manipur,SC,2020-21,secondary,boys,10.39
Manipur,ST,2020-21,secondary,boys,11.92
Manipur,OBC,2020-21,secondary,boys,11.55
Manipur,Overall,2020-21,secondary,boys,9.35
Meghalaya,General,2020-21,secondary,boys,19.97
Meghalaya,SC,2020-21,secondary,boys,35.62
Meghalaya,ST,2020-21,secondary,boys,29.15
Meghalaya,OBC,2020-21,secondary,boys,32.7
Meghalaya,Overall,2020-21,secondary,boys,28.51
Mizoram,General,2020-21,secondary,boys,23.23
Mizoram,SC,2020-21,secondary,boys,46.7
Mizoram,ST,2020-21,secondary,boys,22.03
Mizoram,OBC,2020-21,secondary,boys,5.88
Mizoram,Overall,2020-21,secondary,boys,22.24
Nagaland,General,2020-21,secondary,boys,32.83
Nagaland,SC,2020-21,secondary,boys,46.72
Nagaland,ST,2020-21,secondary,boys,22.97
Nagaland,OBC,2020-21,secondary,boys,37.34
Nagaland,Overall,2020-21,secondary,boys,24.73
Odisha,General,2020-21,secondary,boys,0
Odisha,SC,2020-21,secondary,boys,19.09
Odisha,ST,2020-21,secondary,boys,20.9
Odisha,OBC,2020-21,secondary,boys,23.96
Odisha,Overall,2020-21,secondary,boys,16.68
Puducherry,General,2020-21,secondary,boys,23.82
Puducherry,SC,2020-21,secondary,boys,10.97
Puducherry,ST,2020-21,secondary,boys,0
Puducherry,OBC,2020-21,secondary,boys,5.7
Puducherry,Overall,2020-21,secondary,boys,8.44
Punjab,General,2020-21,secondary,boys,7.72
Punjab,SC,2020-21,secondary,boys,7.46
Punjab,ST,2020-21,secondary,boys,7.53
Punjab,OBC,2020-21,secondary,boys,5.37
Punjab,Overall,2020-21,secondary,boys,7.28
Rajasthan,General,2020-21,secondary,boys,6.4
Rajasthan,SC,2020-21,secondary,boys,10.6
Rajasthan,ST,2020-21,secondary,boys,12.63
Rajasthan,OBC,2020-21,secondary,boys,8.31
Rajasthan,Overall,2020-21,secondary,boys,8.99
Sikkim,General,2020-21,secondary,boys,24.81
Sikkim,SC,2020-21,secondary,boys,28.02
Sikkim,ST,2020-21,secondary,boys,26.3
Sikkim,OBC,2020-21,secondary,boys,23.99
Sikkim,Overall,2020-21,secondary,boys,25.21
Tamilnadu,General,2020-21,secondary,boys,0
Tamilnadu,SC,2020-21,secondary,boys,10.55
Tamilnadu,ST,2020-21,secondary,boys,21.83
Tamilnadu,OBC,2020-21,secondary,boys,14.03
Tamilnadu,Overall,2020-21,secondary,boys,8.63
Telangana,General,2020-21,secondary,boys,24.07
Telangana,SC,2020-21,secondary,boys,12.68
Telangana,ST,2020-21,secondary,boys,13.43
Telangana,OBC,2020-21,secondary,boys,10.77
Telangana,Overall,2020-21,secondary,boys,14.33
Tripura,General,2020-21,secondary,boys,22.64
Tripura,SC,2020-21,secondary,boys,27.84
Tripura,ST,2020-21,secondary,boys,36.32
Tripura,OBC,2020-21,secondary,boys,19.46
Tripura,Overall,2020-21,secondary,boys,27.99
Uttarakhand,General,2020-21,secondary,boys,5.09
Uttarakhand,SC,2020-21,secondary,boys,14.62
Uttarakhand,ST,2020-21,secondary,boys,17.41
Uttarakhand,OBC,2020-21,secondary,boys,13.85
Uttarakhand,Overall,2020-21,secondary,boys,9.55
Uttar Pradesh,General,2020-21,secondary,boys,11.51
Uttar Pradesh,SC,2020-21,secondary,boys,14.9
Uttar Pradesh,ST,2020-21,secondary,boys,28.35
Uttar Pradesh,OBC,2020-21,secondary,boys,10.61
Uttar Pradesh,Overall,2020-21,secondary,boys,11.93
West Bengal,General,2020-21,secondary,boys,9.3
West Bengal,SC,2020-21,secondary,boys,18.53
West Bengal,ST,2020-21,secondary,boys,19.73
West Bengal,OBC,2020-21,secondary,boys,13.39
West Bengal,Overall,2020-21,secondary,boys,13.23
All India,Overall,2020-21,secondary,boys,14.34
Andaman & Nicobar Islands,General,2021-22,secondary,boys,17.91
Andaman & Nicobar Islands,SC,2021-22,secondary,boys,0
Andaman & Nicobar Islands,ST,2021-22,secondary,boys,23.32
Andaman & Nicobar Islands,OBC,2021-22,secondary,boys,19.25
Andaman & Nicobar Islands,Overall,2021-22,secondary,boys,19.1
Andhra Pradesh,General,2021-22,secondary,boys,22.2
Andhra Pradesh,SC,2021-22,secondary,boys,16.68
Andhra Pradesh,ST,2021-22,secondary,boys,19.37
Andhra Pradesh,OBC,2021-22,secondary,boys,14.82
Andhra Pradesh,Overall,2021-22,secondary,boys,17.22
Arunachal Pradesh,General,2021-22,secondary,boys,46.68
Arunachal Pradesh,SC,2021-22,secondary,boys,38.12
Arunachal Pradesh,ST,2021-22,secondary,boys,34.85
Arunachal Pradesh,OBC,2021-22,secondary,boys,34.36
Arunachal Pradesh,Overall,2021-22,secondary,boys,37.64
Assam,General,2021-22,secondary,boys,29.87
Assam,SC,2021-22,secondary,boys,35.64
Assam,ST,2021-22,secondary,boys,29.53
Assam,OBC,2021-22,secondary,boys,33.79
Assam,Overall,2021-22,secondary,boys,31.54
Bihar,General,2021-22,secondary,boys,11.31
Bihar,SC,2021-22,secondary,boys,23.05
Bihar,ST,2021-22,secondary,boys,19.64
Bihar,OBC,2021-22,secondary,boys,21.55
Bihar,Overall,2021-22,secondary,boys,20.01
Chandigarh,General,2021-22,secondary,boys,5.26
Chandigarh,SC,2021-22,secondary,boys,10.58
Chandigarh,ST,2021-22,secondary,boys,0
Chandigarh,OBC,2021-22,secondary,boys,4
Chandigarh,Overall,2021-22,secondary,boys,5.91
Chhattisgarh,General,2021-22,secondary,boys,10.2
Chhattisgarh,SC,2021-22,secondary,boys,19.56
Chhattisgarh,ST,2021-22,secondary,boys,21.81
Chhattisgarh,OBC,2021-22,secondary,boys,19.66
Chhattisgarh,Overall,2021-22,secondary,boys,19.36
Dadra & Nagar Haveli,General,2021-22,secondary,boys,18.02
Dadra & Nagar Haveli,SC,2021-22,secondary,boys,16.1
Dadra & Nagar Haveli,ST,2021-22,secondary,boys,27.48
Dadra & Nagar Haveli,OBC,2021-22,secondary,boys,4.19
Dadra & Nagar Haveli,Overall,2021-22,secondary,boys,22.81
Daman & Diu,General,2021-22,secondary,boys,28.68
Daman & Diu,SC,2021-22,secondary,boys,17.58
Daman & Diu,ST,2021-22,secondary,boys,33.86
Daman & Diu,OBC,2021-22,secondary,boys,14.07
Daman & Diu,Overall,2021-22,secondary,boys,23.19
Delhi,General,2021-22,secondary,boys,17.29
Delhi,SC,2021-22,secondary,boys,15.89
Delhi,ST,2021-22,secondary,boys,2.44
Delhi,OBC,2021-22,secondary,boys,0
Delhi,Overall,2021-22,secondary,boys,15.71
Goa,General,2021-22,secondary,boys,14.1
Goa,SC,2021-22,secondary,boys,9.09
Goa,ST,2021-22,secondary,boys,13.66
Goa,OBC,2021-22,secondary,boys,5.32
Goa,Overall,2021-22,secondary,boys,12.82
Gujarat,General,2021-22,secondary,boys,19.1
Gujarat,SC,2021-22,secondary,boys,25.35
Gujarat,ST,2021-22,secondary,boys,29.27
Gujarat,OBC,2021-22,secondary,boys,29.64
Gujarat,Overall,2021-22,secondary,boys,25.97
Haryana,General,2021-22,secondary,boys,11.21
Haryana,SC,2021-22,secondary,boys,21.26
Haryana,ST,2021-22,secondary,boys,0
Haryana,OBC,2021-22,secondary,boys,14
Haryana,Overall,2021-22,secondary,boys,14.38
Himachal Pradesh,General,2021-22,secondary,boys,6.87
Himachal Pradesh,SC,2021-22,secondary,boys,13.04
Himachal Pradesh,ST,2021-22,secondary,boys,7.89
Himachal Pradesh,OBC,2021-22,secondary,boys,5.45
Himachal Pradesh,Overall,2021-22,secondary,boys,8.43
Jammu & Kashmir,General,2021-22,secondary,boys,13.16
Jammu & Kashmir,SC,2021-22,secondary,boys,25.36
Jammu & Kashmir,ST,2021-22,secondary,boys,41.03
Jammu & Kashmir,OBC,2021-22,secondary,boys,24.14
Jammu & Kashmir,Overall,2021-22,secondary,boys,18.35
Jharkhand,General,2021-22,secondary,boys,0
Jharkhand,SC,2021-22,secondary,boys,23.84
Jharkhand,ST,2021-22,secondary,boys,24.93
Jharkhand,OBC,2021-22,secondary,boys,18.45
Jharkhand,Overall,2021-22,secondary,boys,16.23
Karnataka,General,2021-22,secondary,boys,30.93
Karnataka,SC,2021-22,secondary,boys,20.46
Karnataka,ST,2021-22,secondary,boys,21.06
Karnataka,OBC,2021-22,secondary,boys,16.8
Karnataka,Overall,2021-22,secondary,boys,19.38
Kerala,General,2021-22,secondary,boys,4.57
Kerala,SC,2021-22,secondary,boys,6.69
Kerala,ST,2021-22,secondary,boys,20.93
Kerala,OBC,2021-22,secondary,boys,11.86
Kerala,Overall,2021-22,secondary,boys,9.83
Ladakh,General,2021-22,secondary,boys,0
Ladakh,SC,2021-22,secondary,boys,0
Ladakh,ST,2021-22,secondary,boys,0
Ladakh,OBC,2021-22,secondary,boys,0
Ladakh,Overall,2021-22,secondary,boys,0
Lakshadweep,General,2021-22,secondary,boys,25
Lakshadweep,SC,2021-22,secondary,boys,0
Lakshadweep,ST,2021-22,secondary,boys,10.42
Lakshadweep,OBC,2021-22,secondary,boys,25
Lakshadweep,Overall,2021-22,secondary,boys,10.56
Madhya Pradesh,General,2021-22,secondary,boys,15.67
Madhya Pradesh,SC,2021-22,secondary,boys,29.04
Madhya Pradesh,ST,2021-22,secondary,boys,33.19
Madhya Pradesh,OBC,2021-22,secondary,boys,22.32
Madhya Pradesh,Overall,2021-22,secondary,boys,24.44
Maharashtra,General,2021-22,secondary,boys,13.74
Maharashtra,SC,2021-22,secondary,boys,18.76
Maharashtra,ST,2021-22,secondary,boys,26.7
Maharashtra,OBC,2021-22,secondary,boys,14.98
Maharashtra,Overall,2021-22,secondary,boys,16.18
Manipur,General,2021-22,secondary,boys,0
Manipur,SC,2021-22,secondary,boys,7.58
Manipur,ST,2021-22,secondary,boys,13.64
Manipur,OBC,2021-22,secondary,boys,16.82
Manipur,Overall,2021-22,secondary,boys,9.25
Meghalaya,General,2021-22,secondary,boys,16.91
Meghalaya,SC,2021-22,secondary,boys,52.13
Meghalaya,ST,2021-22,secondary,boys,22.69
Meghalaya,OBC,2021-22,secondary,boys,29.1
Meghalaya,Overall,2021-22,secondary,boys,22.76
Mizoram,General,2021-22,secondary,boys,43.3
Mizoram,SC,2021-22,secondary,boys,13.66
Mizoram,ST,2021-22,secondary,boys,22.99
Mizoram,OBC,2021-22,secondary,boys,0
Mizoram,Overall,2021-22,secondary,boys,23.18
Nagaland,General,2021-22,secondary,boys,28.44
Nagaland,SC,2021-22,secondary,boys,29.56
Nagaland,ST,2021-22,secondary,boys,21.44
Nagaland,OBC,2021-22,secondary,boys,2.33
Nagaland,Overall,2021-22,secondary,boys,21.74
Odisha,General,2021-22,secondary,boys,0
Odisha,SC,2021-22,secondary,boys,32.25
Odisha,ST,2021-22,secondary,boys,33.46
Odisha,OBC,2021-22,secondary,boys,36.75
Odisha,Overall,2021-22,secondary,boys,25.23
Puducherry,General,2021-22,secondary,boys,0
Puducherry,SC,2021-22,secondary,boys,14.88
Puducherry,ST,2021-22,secondary,boys,4.35
Puducherry,OBC,2021-22,secondary,boys,12.86
Puducherry,Overall,2021-22,secondary,boys,10.83
Punjab,General,2021-22,secondary,boys,0
Punjab,SC,2021-22,secondary,boys,17.04
Punjab,ST,2021-22,secondary,boys,5.02
Punjab,OBC,2021-22,secondary,boys,11.28
Punjab,Overall,2021-22,secondary,boys,4.78
Rajasthan,General,2021-22,secondary,boys,6.43
Rajasthan,SC,2021-22,secondary,boys,16.58
Rajasthan,ST,2021-22,secondary,boys,18.24
Rajasthan,OBC,2021-22,secondary,boys,11.53
Rajasthan,Overall,2021-22,secondary,boys,12.5
Sikkim,General,2021-22,secondary,boys,21.69
Sikkim,SC,2021-22,secondary,boys,27.42
Sikkim,ST,2021-22,secondary,boys,25.69
Sikkim,OBC,2021-22,secondary,boys,26.57
Sikkim,Overall,2021-22,secondary,boys,25.55
Tamilnadu,General,2021-22,secondary,boys,4.17
Tamilnadu,SC,2021-22,secondary,boys,18.35
Tamilnadu,ST,2021-22,secondary,boys,35.41
Tamilnadu,OBC,2021-22,secondary,boys,11.7
Tamilnadu,Overall,2021-22,secondary,boys,13.35
